bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.6244,  NaN, 1, 0.1206, -0.9927 
-222.0000,  NaN, -1.7614, 1, 0.0717, -0.9974 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-1.5653, 1.6244, -1.7580, 2, 0.1206, -0.9927 
-1.3219, 1.6244, -1.7580, 2, 0.1206, -0.9927 
-1.0785, 1.6244, -1.7580, 1, 0.1206, -0.9927 
-0.8351, 1.6244, -1.7580, 1, 0.1206, -0.9927 
-0.5917, 1.6244, -1.7580, 1, 0.1206, -0.9927 
-0.3483, 1.6244, -1.7580, 2, 0.1206, -0.9927 
-0.1049, 1.6244, -1.7580, 1, 0.1206, -0.9927 
0.1385, 1.6244, -1.7580, 1, 0.1206, -0.9927 
0.3819, 1.6244, -1.7580, 1, 0.1206, -0.9927 
0.6253, 1.6244, -1.7580, 1, 0.1206, -0.9927 
0.8687, 1.6244, -1.7580, 2, 0.1206, -0.9927 
1.1121, 1.6244, -1.7580, 2, 0.1206, -0.9927 
1.3555, 1.6244, -1.7580, 1, 0.1206, -0.9927 
1.5989, 1.6244, -1.7580, 1, 0.1206, -0.9927 
1.8423, 1.6244, -1.7580, 1, 0.1206, -0.9927 
2.0857, 1.6244, -1.7580, 2, 0.1206, -0.9927 
2.3291, 1.6244, -1.7580, 1, 0.1206, -0.9927 
2.5725, 1.6244, -1.7580, 1, 0.1206, -0.9927 
2.8159, 1.6244, -1.7580, 1, 0.1206, -0.9927 
