bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.7490,  NaN, 1, 0.7509, -0.6604 
-222.0000,  NaN, -0.7329, 1, 0.7986, -0.6018 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.6980, 3.7490, -0.7246, 2, 0.7509, -0.6604 
-0.5564, 3.7490, -0.7246, 2, 0.7509, -0.6604 
-0.4148, 3.7490, -0.7246, 2, 0.7509, -0.6604 
-0.2732, 3.7490, -0.7246, 2, 0.7509, -0.6604 
-0.1316, 3.7490, -0.7246, 2, 0.7509, -0.6604 
0.0100, 3.7490, -0.7246, 2, 0.7509, -0.6604 
0.1516, 3.7490, -0.7246, 2, 0.7509, -0.6604 
0.2932, 3.7490, -0.7246, 2, 0.7509, -0.6604 
0.4348, 3.7490, -0.7246, 2, 0.7509, -0.6604 
0.5764, 3.7490, -0.7246, 2, 0.7509, -0.6604 
0.7180, 3.7490, -0.7246, 1, 0.7509, -0.6604 
0.8596, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.0012, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.1428, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.2844, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.4260, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.5676, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.7092, 3.7490, -0.7246, 2, 0.7509, -0.6604 
1.8508, 3.7490, -0.7246, 2, 0.7509, -0.6604 
