bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 1.7293,  NaN, 1, 0.0411, -0.9992 
-222.0000,  NaN, -1.7671, 1, 0.0326, -0.9995 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-1.5653, 1.7293, -1.7670, 1, 0.0411, -0.9992 
-1.3219, 1.7293, -1.7670, 1, 0.0411, -0.9992 
-1.0785, 1.7293, -1.7670, 1, 0.0411, -0.9992 
-0.8351, 1.7293, -1.7670, 1, 0.0411, -0.9992 
-0.5917, 1.7293, -1.7670, 1, 0.0411, -0.9992 
-0.3483, 1.7293, -1.7670, 1, 0.0411, -0.9992 
-0.1049, 1.7293, -1.7670, 1, 0.0411, -0.9992 
0.1385, 1.7293, -1.7670, 1, 0.0411, -0.9992 
0.3819, 1.7293, -1.7670, 2, 0.0411, -0.9992 
0.6253, 1.7293, -1.7670, 1, 0.0411, -0.9992 
0.8687, 1.7293, -1.7670, 1, 0.0411, -0.9992 
1.1121, 1.7293, -1.7670, 2, 0.0411, -0.9992 
1.3555, 1.7293, -1.7670, 1, 0.0411, -0.9992 
1.5989, 1.7293, -1.7670, 2, 0.0411, -0.9992 
1.8423, 1.7293, -1.7670, 1, 0.0411, -0.9992 
2.0857, 1.7293, -1.7670, 2, 0.0411, -0.9992 
2.3291, 1.7293, -1.7670, 1, 0.0411, -0.9992 
2.5725, 1.7293, -1.7670, 1, 0.0411, -0.9992 
2.8159, 1.7293, -1.7670, 1, 0.0411, -0.9992 
