bound, object_val, constraint_val, exitlflag, thetaSol1, thetaSol2 
222.0000, 3.8486,  NaN, 1, 0.7486, -0.6630 
-222.0000,  NaN, -0.6680, 1, 0.9172, -0.3985 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
 NaN,  NaN,  NaN, NaN,  NaN,  NaN 
-0.5564, 3.8486, -0.5742, 1, 0.7486, -0.6630 
-0.4148, 3.8486, -0.5742, 1, 0.7486, -0.6630 
-0.2732, 3.8486, -0.5742, 2, 0.7486, -0.6630 
-0.1316, 3.8486, -0.5742, 2, 0.7486, -0.6630 
0.0100, 3.8486, -0.5742, 2, 0.7486, -0.6630 
0.1516, 3.8486, -0.5742, 1, 0.7486, -0.6630 
0.2932, 3.8486, -0.5742, 2, 0.7486, -0.6630 
0.4348, 3.8486, -0.5742, 1, 0.7486, -0.6630 
0.5764, 3.8486, -0.5742, 2, 0.7486, -0.6630 
0.7180, 3.8486, -0.5742, 1, 0.7486, -0.6630 
0.8596, 3.8486, -0.5742, 2, 0.7486, -0.6630 
1.0012, 3.8486, -0.5742, 2, 0.7486, -0.6630 
1.1428, 3.8486, -0.5742, 1, 0.7486, -0.6630 
1.2844, 3.8486, -0.5742, 2, 0.7486, -0.6630 
1.4260, 3.8486, -0.5742, 1, 0.7486, -0.6630 
1.5676, 3.8486, -0.5742, 2, 0.7486, -0.6630 
1.7092, 3.8486, -0.5742, 1, 0.7486, -0.6630 
1.8508, 3.8486, -0.5742, 1, 0.7486, -0.6630 
